account_id,account_name,balance
69052,Matthew Clark,97258.27
20646,Barbara Johnson,100098.87
94738,Michael Hernandez,248157.02
66878,Donna Lopez,209538.31
28360,William Cruz,213701.63
10496,Elizabeth Carter,75498.41
15278,Linda Taylor,173675.91
68178,Elizabeth Carter,52628.0
17022,Ashley Lee,171339.26
89529,Lisa Gutierrez,79115.12
88033,Edward White,70058.78
41475,Maria Flores,38260.94
90923,Joshua Perez,238468.43
87744,Nancy Wright,150258.95
98245,Margaret Lopez,102745.74
56350,David Robinson,96254.28
79514,Sofia Moore,242758.56
41770,Christopher Torres,145733.86
47348,Camila Harris,9700.74
34066,Melissa Campbell,126985.87
66455,Mark Nelson,199630.23
83023,Thomas Rodriguez,120899.26
88744,Amanda Thomas,241148.05
69285,John Baker,146006.62
56422,Brian Walker,243092.73
98714,Kimberly Ortiz,153403.87
44459,Karen Campbell,82423.56
65585,Javier Young,94439.25
83484,Emily Miller,61580.99
70483,Betty Ortiz,164398.73
25194,James Baker,237267.95
76520,Margaret Lewis,75679.76
52836,Kevin King,167123.62
34874,Amanda Harris,219170.41
58704,Thomas Jones,166320.13
53000,Donna Davis,92888.4
92778,Luis Williams,134443.01
85774,Nancy Moore,222013.6
33290,Miguel Jones,195272.47
36505,Donald Wilson,26674.7
32002,Stephanie Johnson,166091.26
24125,Sofia Harris,37620.34
74673,Donald Thompson,144761.83
90425,Michelle Wright,137258.97
23791,Gabriela Taylor,190680.14
31387,James Baker,127421.77
66805,Edward Thomas,77897.37
81851,James Ortiz,29343.3
23384,Patricia Hall,13809.79
16711,Nancy Jones,103000.3
48113,Jennifer Rodriguez,111085.66
24445,Javier Flores,207912.56
30989,John Lewis,164105.65
39371,Joshua Hall,20717.72
61887,Miguel Martinez,232953.29
32789,Mark Harris,65069.32
62174,Sarah Cruz,221177.57
32713,Isabella Sanchez,134502.0
18493,Sandra Reyes,110414.66
41645,Charles Rodriguez,99613.79
88126,Charles Sanchez,100972.15
56269,Brian Johnson,200851.54
22799,Charles Rivera,132950.95
60972,Anthony Gonzalez,102905.81
70188,Barbara King,39073.32
71025,Mary Wright,66178.34
78084,Richard Brown,23604.85
19474,Daniel Sanchez,79791.75
35770,Donald Wilson,195630.5
51769,Thomas Jackson,47350.15
62535,Carol Castillo,146931.99
20513,Betty Cruz,189305.13
15084,Betty Williams,126479.44
64872,Kevin Ramirez,90545.41
88665,Valentina Davis,175796.94
66793,Margaret Adams,199967.96
26603,Margaret Carter,960.74
40582,Brian Harris,17918.17
62879,Robert Lewis,112447.77
43642,Joshua Miller,45166.93
10967,Michael Miller,65836.98
26025,Brian Scott,144358.33
44517,Valentina Young,228613.55
11080,Sofia Torres,121350.24
31234,Michael White,99659.79
82980,Linda Martinez,107333.37
33939,John Garcia,66636.56
52871,Kenneth Clark,247353.52
22636,Sarah Thomas,147622.33
90293,Margaret Perez,249631.95
18908,Lisa Torres,26711.88
32995,Ashley Green,165221.12
21349,Isabella Gonzalez,3280.89
67724,Anthony Smith,150700.22
65136,James Rivera,132212.94
75698,Emily Hall,137525.03
39065,James Gutierrez,63865.17
80941,Daniel Wilson,24072.07
30548,Linda Garcia,19826.17
83880,Margaret Gonzalez,39613.35
62150,Sofia Thompson,241684.18
45148,Mary King,32156.37
42446,Richard Smith,130330.32
68727,Anthony Sanchez,52783.39
67898,Melissa Gutierrez,205623.8
70622,Bryan Jones,94620.17
81569,Barbara Campbell,62976.22
80698,Kimberly Hill,23969.29
53160,Thomas Walker,185902.77
85560,Joseph Gonzalez,156323.75
84230,Elizabeth Mitchell,146031.1
38725,Ashley Martinez,106716.43
28253,Jennifer Gonzalez,130200.06
11716,Barbara Jackson,249654.03
85762,Kevin Cruz,127289.98
73680,Donald Allen,205846.98
58455,Kevin Anderson,218374.33
90232,Isabella Hernandez,157821.94
38557,Daniel Garcia,19425.46
98897,Christopher Jones,26427.3
77126,Ashley Hernandez,52748.07
23926,Sarah Scott,18877.12
93265,Mark Wilson,119342.87
24995,Sofia Morales,225272.01
12276,Susan Walker,206700.08
27133,Lisa Lee,111319.49
50518,Joshua Sanchez,231936.83
10338,Nancy Anderson,196303.37
85437,Sandra Baker,51094.62
88678,Donald Thomas,201904.65
10855,Mary Williams,131297.91
76856,Thomas Sanchez,70696.58
96783,Richard Gutierrez,236649.41
18979,Karen Robinson,234155.05
42954,Christopher Thomas,245086.77
59023,Miguel Perez,46776.91
77388,Mark Harris,40371.6
84299,Michael Smith,168184.73
67901,Michael Jackson,147495.15
63924,Matthew Robinson,13579.36
54612,Richard King,171624.6
67705,John Hall,244036.72
95983,Betty Jones,244528.44
36973,Nancy Williams,56957.37
44154,Luis Morales,69190.74
69040,Mark Ortiz,32620.98
18825,William Lee,206897.23
97135,Matthew Harris,30451.26
25734,Maria Rivera,132456.39
72536,Valentina Williams,125278.16
34005,Carol Martinez,26267.83
27623,Bryan Gonzalez,86116.45
14691,Donald Clark,202373.41
10086,David Johnson,57579.95
27239,Lisa Adams,241537.61
85794,Lisa Jackson,130358.1
15425,Robert Lee,32458.41
52020,Jennifer Scott,83570.51
99931,Nancy Lewis,75692.54
69804,Michelle Campbell,4216.81
41427,Lisa Rivera,227305.57
39986,Steven Clark,35481.52
53464,Steven Nguyen,157010.63
25095,Mary Morales,209920.36
36825,Susan Wright,199993.71
59101,Valentina Johnson,58828.16
43644,Margaret Taylor,93431.84
77507,Carlos Carter,92832.4
40453,Donald Anderson,229064.21
73366,Diego Carter,30087.29
22084,Amanda Lopez,57115.71
29269,Susan Nguyen,152956.49
37826,Joseph Gutierrez,60468.2
38799,Brian Wilson,16121.3
73878,Gabriela Brown,67394.68
83677,Gabriela Reyes,111948.04
88208,Elizabeth Thompson,107369.21
41683,Linda Nguyen,199582.24
58890,James Cruz,107425.46
70679,Sofia Gonzalez,211621.35
40842,David Williams,123368.09
89911,Richard Carter,19768.6
82233,Stephanie Moore,128358.55
66466,Daniel Green,228515.75
36451,Patricia Harris,12089.48
42674,Paul Lee,174045.04
86081,Richard Roberts,138696.97
14065,Matthew Flores,192869.9
38486,Lisa King,209703.83
81106,Ashley Johnson,114343.83
29177,Andrew Jones,107927.75
79488,Richard Hernandez,189267.82
50616,Donna Reyes,158246.34
15999,Jessica Brown,107678.83
19260,Javier King,49904.05
93534,Amanda Gonzalez,31772.46
37737,Mark Ortiz,94742.81
76115,Daniel Johnson,93302.35
51172,John Gonzalez,77047.67
95435,Richard Martinez,94794.97
40705,Brian Rodriguez,164157.45
40608,Emily Green,43454.05
43344,Joshua Mitchell,16094.51
63526,Jennifer Campbell,111453.08
28542,Susan Rivera,162480.82
33072,Steven Taylor,185688.7
86302,Camila Baker,131185.83
61812,Luis Johnson,121576.05
23868,David Walker,240564.7
68899,Maria Thomas,81561.27
30048,Jennifer Cruz,237823.63
45341,Margaret Gonzalez,218164.01
24212,George King,201756.08
81003,Betty Jackson,239298.99
91625,James Gutierrez,31408.46
16247,Stephanie Mitchell,7758.98
37068,Nancy Hill,70568.35
67924,Carol Lee,184054.31
18681,Ashley Rivera,186489.78
59687,Jessica Cruz,85109.94
28049,James Reyes,30610.85
55381,George Williams,21481.99
53758,James Ortiz,161719.15
46853,Betty Williams,197349.24
34019,Carol Lewis,79927.79
88028,Matthew Perez,145497.22
55165,Steven Carter,237564.74
96176,Sofia Ortiz,55260.14
69545,Lisa Walker,7313.38
78773,Paul Mitchell,189780.68
49200,Mark Reyes,84055.74
41110,Camila Carter,226274.42
34642,Andrew Taylor,143235.44
68873,Edward Torres,38949.28
90751,Maria Ramirez,227180.89
90206,William Thompson,176542.35
97166,Daniel Roberts,182238.74
44032,Donna Torres,90330.38
95144,Brian Moore,23172.05
82713,Charles Rodriguez,74359.99
79038,Linda Roberts,71232.41
25972,Mary Hernandez,12266.33
63248,Elizabeth Roberts,248757.24
67036,Elizabeth Perez,190281.61
10989,Bryan Miller,125891.63
64978,Amanda Flores,56463.93
71239,Melissa Martinez,10772.7
81717,Sarah Thompson,120577.36
95915,Sofia Taylor,227453.33
49713,Elizabeth Rodriguez,31169.99
61341,Michael Hall,205543.66
14128,Lisa Thompson,46877.0
91504,Richard White,126953.8
42935,John Ortiz,41342.17
20610,Emily Davis,228560.14
60932,Camila Gutierrez,112113.89
45083,Diego Carter,165454.46
61173,Emily Roberts,106185.46
84372,Donna Perez,247202.15
64420,Carol Rivera,15453.31
28249,Karen Moore,165361.87
88778,Carlos Gonzalez,6188.63
39141,Charles Scott,77485.94
17426,Miguel Lee,203394.78
14716,Joshua Mitchell,185233.22
14079,James Martin,197973.85
87651,Joshua Lee,26405.17
43125,Richard Perez,14341.45
82305,Matthew Green,196560.19
62193,Barbara Lee,46237.31
22551,Lisa Anderson,236391.94
47928,Daniel Ramirez,34950.94
88873,Donna Robinson,159154.25
49409,Barbara Lewis,205805.75
61273,Kevin Gutierrez,239891.39
54072,Richard Hill,103508.41
51948,William Rivera,74740.52
94715,Nancy Williams,204887.09
10155,Karen Lewis,180472.2
76074,David Carter,82522.22
33394,Sandra Miller,148754.86
93687,Deborah Thompson,68953.91
84201,John Thomas,226945.0
68196,Donald Hill,178445.79
80354,Betty Reyes,83042.15
73549,Javier Martin,154891.92
86910,Lisa Morales,226183.12
50724,Daniel White,217934.1
17320,Kimberly Thomas,22158.94
16472,Christopher Morales,91404.51
56547,Donna Castillo,97092.22
49239,Karen Perez,57471.58
81986,Barbara Nelson,81374.04
14678,Betty Castillo,31771.33
22816,Melissa Rodriguez,143635.62
50862,Miguel Robinson,121948.34
86641,Robert Ramirez,248442.42
91886,Donald Adams,137187.03
35333,Joseph Martin,206958.15
85088,Christopher Green,201785.53
64609,Jessica Anderson,248659.62
93208,Emily Clark,66338.84
52067,Diego Walker,101545.07
55342,Barbara Reyes,16080.15
44388,Edward Green,225959.37
19555,Kevin Martinez,194096.76
37601,Joshua Anderson,155038.02
65279,Patricia Wilson,59963.51
95231,Bryan Rodriguez,85581.76
91794,Elizabeth Ramirez,53006.93
95191,Christopher Perez,189222.66
49333,Carlos Carter,105825.9
52152,Luis Martin,122429.24
63412,Karen Scott,157661.1
84186,Donald Cruz,190658.73
62740,Michael Nelson,153629.75
27869,Mark Wilson,212171.56
93842,Ashley Anderson,245697.11
57100,Margaret Anderson,33433.91
37611,Nancy Thomas,144055.1
35131,Mary White,189565.35
79949,Andrew Ortiz,127741.88
38162,Mark Allen,133338.57
26460,Karen Harris,100791.4
58497,Lisa Lewis,16597.17
40716,Elizabeth Allen,131294.56
58670,Betty Rivera,13713.38
93272,Robert Miller,4887.56
75802,Edward Thompson,74638.54
81166,Javier Wright,63296.47
38954,Michelle Wilson,153124.64
76191,Nancy Williams,25240.73
57429,Kenneth Perez,99023.67
61069,Joshua Wilson,26760.88
35608,Charles Lewis,244420.6
47508,Emily Young,23902.41
41059,Donna Miller,27252.52
82601,Mark Martinez,41789.37
67414,Barbara Green,166711.03
55470,Margaret Sanchez,80597.66
47295,Melissa Robinson,84911.54
15173,Sarah Harris,153663.51
51187,Jessica Wilson,212978.51
46444,Linda Cruz,11558.33
28302,Kenneth Clark,480.16
15224,Jennifer Hill,185112.61
10513,Richard Davis,220098.97
52213,George Garcia,227809.62
17924,Betty Perez,77805.69
75685,Carol Scott,154382.84
97177,John Harris,222925.87
53853,Donald Wilson,248498.59
75077,Miguel Rodriguez,103271.45
48387,Linda Lee,123228.68
48644,Jessica Baker,225511.17
44317,Michael Gonzalez,176243.84
55717,Camila Martin,174420.96
52252,Valentina Clark,194719.13
11960,Melissa Anderson,192878.08
35034,Carlos Taylor,1442.33
80930,Jennifer Sanchez,154747.04
92545,Deborah Hill,10338.96
40769,Stephanie Ortiz,23824.73
25961,Deborah Cruz,147628.64
96221,Richard Williams,188915.31
67084,Bryan Adams,172529.94
43924,Kimberly Thompson,133221.25
96488,Paul Thomas,208219.49
10427,Sarah Gonzalez,148960.79
69473,Jessica Jones,108217.86
70182,Jennifer Campbell,233375.6
36777,Javier Nguyen,189331.22
93449,Emily Taylor,218741.98
52043,Melissa Johnson,109271.48
72331,Maria Hall,63521.27
33745,Nancy Lewis,183086.99
38659,Deborah Miller,192764.24
40903,Edward Williams,115252.38
23677,Matthew Sanchez,82065.15
79942,Thomas Campbell,173014.4
84998,Margaret Jackson,72003.75
91529,Richard Harris,51245.25
25988,Sarah Rivera,64714.44
34980,Nancy Thomas,151563.4
27291,Mary Ramirez,29592.9
98164,Joseph Hall,185620.97
90561,Donna Davis,117341.66
14176,Diego Lewis,7829.01
32910,Robert King,67802.32
14080,Nancy Gutierrez,200511.94
55873,Karen Martinez,183523.03
32976,Gabriela Campbell,25349.6
31060,Bryan Gonzalez,134581.55
18075,Ashley Allen,210226.72
46387,Michael Garcia,43571.99
49684,Thomas Lee,95988.71
54060,Kevin Gonzalez,55142.05
12930,Mark Morales,59731.16
68500,Donald Thompson,71370.41
87854,George Lee,95592.19
41614,Michael Mitchell,69278.25
74348,Mary Martinez,178001.03
18906,Paul Nguyen,61190.08
62924,Margaret Torres,248475.08
25650,Emily Roberts,110473.99
99287,Barbara Ortiz,26130.35
70167,Luis Ramirez,103076.58
15169,Joshua Green,196299.14
51622,Nancy Clark,189256.81
42315,Michael Hill,218531.87
54285,Edward Ramirez,45129.55
12505,Brian Davis,95282.77
38069,Paul Wright,80010.24
93242,Matthew Castillo,203366.9
66444,Paul Morales,193716.05
83748,Maria Hill,93295.55
28607,Joseph Hall,53114.16
56497,Lisa Jackson,6129.97
28935,Jennifer Brown,206562.47
93416,Kevin Lewis,203448.18
33551,Michael Campbell,159252.93
27118,Joshua Baker,70671.42
78404,Robert Hill,202835.77
93172,George Lopez,235204.5
14790,Melissa Harris,114874.27
83599,Mark Martin,162399.71
81348,Michelle Brown,36292.27
61819,Mark Green,150491.19
11161,Linda Ortiz,241956.06
55401,Sarah Carter,224608.62
70751,Richard Nelson,58160.85
41196,Ashley Ortiz,197348.16
13183,Brian Ortiz,194842.19
55182,Bryan Flores,169454.14
59166,Daniel Mitchell,21236.25
18540,Anthony Campbell,195177.02
44143,David Clark,238924.4
19134,Diego Lopez,1849.72
92854,Javier Reyes,52452.31
63773,Kimberly Robinson,224515.65
40520,Michael Anderson,107735.89
19477,Emily Davis,37373.92
97646,Anthony Anderson,136382.43
19690,Richard Carter,38567.16
83486,Brian Davis,131307.54
62389,Paul Martin,108308.84
31127,Emily Clark,229622.4
82673,Luis Davis,90936.93
59138,Deborah Ortiz,64814.13
26257,Mary Ramirez,112812.94
10113,George Adams,34157.94
98688,Joseph Green,106589.01
86397,John Roberts,53520.7
61157,Matthew Walker,19836.75
79023,Ashley Hernandez,85587.83
19791,Valentina Martinez,196652.84
56405,Paul Campbell,185163.97
90884,Stephanie Nguyen,175214.24
69709,Jennifer Anderson,25953.17
62737,Thomas Johnson,215961.25
23354,David Johnson,194870.83
74779,Sandra Taylor,144697.92
29963,Edward Ramirez,244947.34
14255,Linda Green,119869.24
73005,Barbara Baker,61505.32
73382,Kenneth Allen,146830.21
22140,Javier King,111985.56
72702,Amanda Baker,239011.06
65766,Amanda Rodriguez,17554.85
46430,Karen Thomas,184393.29
48952,Paul Adams,231978.25
42357,Stephanie Garcia,66952.2
55666,Donna Rodriguez,126142.24
68418,David Castillo,40220.26
80717,Luis Hernandez,249279.36
83372,Gabriela Ramirez,23677.83
94242,Charles Miller,111213.73
59519,Gabriela Smith,142178.83
71493,Diego Johnson,24679.65
15651,Barbara Cruz,172475.99
19940,Steven Cruz,96930.07
97681,Edward Sanchez,106438.85
27858,George Jackson,90263.68
72193,Ashley Sanchez,189105.44
91698,Brian Gutierrez,50200.03
59157,Lisa Anderson,57912.36
76844,Brian Green,44320.13
41877,Edward Hernandez,104106.86
27923,Karen Young,213605.62
58122,John Perez,39487.17
22159,Nancy Campbell,157465.37
39117,John Davis,249074.86
38267,David Nguyen,208190.03
26039,Deborah Lee,20508.32
46284,John Robinson,68084.93
89383,Edward Rodriguez,79982.44
16296,Daniel Cruz,99846.19
75307,Sarah Thomas,125826.85
84929,Patricia Hernandez,167754.65
27247,Betty Rodriguez,75256.53
62678,Joshua Mitchell,210087.95
96765,Betty Lewis,103561.71
97708,Michael Young,112073.14
94324,William Nelson,240699.9
93158,Mary Sanchez,82071.84
15195,Jennifer Gutierrez,8082.99
70708,Lisa Harris,181520.35
20237,Carol Castillo,97113.31
55577,Carol Mitchell,212957.64
82021,Elizabeth Castillo,50573.51
59186,Isabella Nelson,136349.67
19641,Sofia Gutierrez,27830.22
92261,Ashley Thomas,86460.09
54822,Joshua Davis,205167.07
11134,Elizabeth Campbell,216311.98
18408,James Scott,128920.82
43424,Luis Ramirez,237611.4
73634,Joshua Jones,181266.72
49105,Kenneth Carter,130900.26
31537,Betty Davis,16427.41
14156,Jessica Lewis,90596.93
18608,Anthony Robinson,43259.16
16265,Sofia Gonzalez,186994.17
78373,Sandra Anderson,214961.81
63414,Margaret Allen,241326.1
72904,Joseph Rodriguez,169220.81
83436,Richard Rivera,108911.96
10280,Barbara Thompson,102313.97
25004,Emily Sanchez,195615.86
14633,Brian Lopez,22968.57
90356,Miguel King,219221.14
64761,Mary Anderson,123844.35
24753,Christopher Wilson,151721.0
39006,Matthew Thompson,145681.74
92005,Anthony Flores,139013.71
84695,Jennifer Wilson,2208.74
45290,Thomas King,193633.91
95215,Kevin Rivera,214538.67
24993,George Robinson,236534.86
38332,Gabriela Roberts,209036.67
48937,Michael Ramirez,134574.4
94608,Steven Rivera,216046.18
76415,Nancy Allen,134333.95
49323,Charles Hall,41462.24
33674,Michelle King,70611.71
99676,Amanda Scott,13967.77
44640,Gabriela Perez,52842.14
97462,George Castillo,7500.59
70205,Camila Hall,97552.59
82691,William Castillo,245300.96
13851,Ashley Anderson,52287.48
31659,Deborah Clark,75917.29
93833,Joseph Sanchez,66624.16
16816,Thomas Martin,166655.25
52501,Christopher Jones,39764.25
78160,Lisa Nguyen,163402.84
36239,Ashley Scott,164801.08
64910,Andrew Baker,154068.29
56104,Thomas Wright,35699.17
13129,Melissa Taylor,118683.39
13549,John Martin,3400.12
55863,William Jackson,10619.62
57727,Amanda Hill,212192.62
31766,Luis Thompson,140974.92
54324,Joseph Baker,248690.71
69068,Donald Nguyen,9203.55
58083,Melissa Nguyen,220377.27
90437,Barbara Robinson,76608.0
93164,Lisa Morales,192194.01
53014,Mark Scott,127071.12
14292,Daniel Hernandez,184069.7
94944,Linda Perez,235644.74
68942,Anthony Ramirez,196430.01
58950,Barbara Green,89015.42
42525,Brian Roberts,32698.01
65405,Sandra Young,65369.72
28408,Amanda Gutierrez,117858.34
14789,Melissa Jones,187479.43
51289,Jessica Wright,10324.11
36019,Miguel Rodriguez,174575.97
10671,Barbara Davis,216040.03
53698,Maria Adams,130732.1
18457,Jessica Williams,223919.62
55314,Richard Williams,230310.61
40710,Melissa Clark,99244.0
69391,Anthony Nguyen,157378.52
34171,Sandra Hernandez,186322.85
56306,Sofia Clark,114272.93
43788,Mary Lee,200670.95
15109,Lisa Nguyen,91595.55
53756,Margaret Walker,14853.92
90154,Jennifer Thompson,11239.32
53561,William Martinez,166380.42
57136,Amanda Lopez,140525.72
14661,Diego Smith,175722.06
19036,Miguel Allen,248496.38
76818,George White,92872.95
34840,Edward King,145103.27
20528,Robert Clark,67378.48
15715,Nancy Robinson,98960.27
90070,Mark Gonzalez,53503.0
98352,Donald Ramirez,47426.54
73699,Valentina Walker,139324.73
